Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
29/09/2018,1495,12,23.8,44,1.7,2000,10.8,2.66,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,1752,13,24.9,40,1.4,2000,10.3,2.75,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,1892,14,26.2,33,1.8,2000,8.6,2.62,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,2065,15,26.5,33,1.4,2000,8.9,2.25,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,2254,16,26.6,34,1.3,2000,9.4,1.69,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,2432,17,26.3,31,1.0,2000,7.8,1.03,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,2397,18,24.8,41,0.5,2000,10.6,0.33,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,2021,19,22.5,43,0.4,2000,9.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,1835,20,21.3,46,0.1,2000,9.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,1781,21,20.1,54,1.2,2000,10.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,1501,22,19.3,55,0.5,2000,10.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
29/09/2018,1229,23,18.6,59,0.7,2000,10.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
30/09/2018,0,0,18.1,60,0.2,2000,10.2,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,1,17.5,66,0.5,2000,11.0,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,2,17.3,68,0.7,2000,11.3,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,3,17.0,70,0.9,2000,11.4,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,4,16.6,73,0.3,2000,11.7,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,5,16.1,78,0.4,2000,12.2,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,6,15.5,80,0.4,2000,12.0,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,7,15.1,81,0.8,1939,11.8,0.03,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,8,16.2,69,1.1,2000,10.4,0.54,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,9,18.5,62,0.5,1847,11.0,1.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,10,20.7,62,1.3,1679,13.1,1.41,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,11,20.2,63,2.8,1195,12.9,1.25,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,12,20.8,47,3.1,1665,9.0,2.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,13,21.1,42,4.6,1954,7.6,2.74,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,14,21.1,32,4.4,1999,3.7,2.48,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,15,21.3,32,3.8,2000,3.9,2.31,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,16,21.2,28,3.2,2000,1.9,1.77,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,17,20.4,31,3.2,2000,2.6,1.06,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,18,18.3,34,3.3,2000,2.1,0.36,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,19,17.1,35,2.9,2000,1.4,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,20,16.0,39,2.9,2000,2.0,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,21,15.2,40,3.0,2000,1.6,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,22,14.6,46,2.2,2000,3.0,0.0,0.0,0.0,Autumn,No Holiday,No
30/09/2018,0,23,14.1,53,2.1,2000,4.6,0.0,0.0,0.0,Autumn,No Holiday,No
01/10/2018,680,0,14.1,55,2.6,2000,5.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,402,1,13.9,57,2.0,2000,5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,262,2,13.9,56,2.4,2000,5.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,179,3,13.6,56,1.6,2000,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,143,4,13.7,56,1.9,2000,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,246,5,13.7,57,1.8,1999,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,632,6,13.3,56,2.3,2000,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1429,7,13.1,58,2.1,1997,5.0,0.03,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,2101,8,13.7,54,2.4,1960,4.5,0.39,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1106,9,14.9,50,3.4,1989,4.5,1.08,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,856,10,16.3,47,3.6,1815,4.9,1.93,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,959,11,17.0,45,4.5,1966,4.9,2.04,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1138,12,18.4,40,3.5,1958,4.5,2.28,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1087,13,17.6,49,4.7,2000,6.7,1.89,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1137,14,19.3,36,3.5,1986,3.8,2.28,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1258,15,19.0,40,3.8,1983,5.0,1.96,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1357,16,17.7,47,3.4,2000,6.2,0.81,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1799,17,17.2,53,2.9,2000,7.5,0.25,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,2857,18,16.6,61,2.9,2000,9.0,0.16,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,2122,19,16.2,62,2.2,2000,8.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1824,20,15.4,63,2.1,2000,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1777,21,14.6,66,4.0,2000,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1501,22,13.9,69,0.5,2000,8.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
01/10/2018,1057,23,13.4,69,3.7,2000,7.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
02/10/2018,0,0,13.0,72,1.8,1987,8.0,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,1,12.5,74,1.9,1992,7.9,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,2,12.3,75,1.6,1840,7.9,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,3,11.8,78,0.3,1843,8.0,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,4,11.2,80,0.3,1236,7.8,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,5,10.8,82,0.3,1778,7.8,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,6,10.6,81,0.0,1798,7.4,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,7,10.4,81,0.3,1956,7.2,0.02,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,8,11.2,69,0.9,1714,5.7,0.49,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,9,13.9,66,1.6,1427,7.6,1.11,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,10,16.7,58,2.4,1554,8.3,1.81,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,11,18.3,44,3.0,1878,5.8,2.35,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,12,19.4,41,3.1,1956,5.7,2.67,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,13,20.4,36,2.6,1776,4.8,2.71,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,14,21.5,39,2.5,1691,6.9,2.56,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,15,21.8,38,2.6,1913,6.8,2.22,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,16,21.7,36,3.2,1929,5.9,1.64,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,17,21.2,40,2.4,2000,7.0,0.98,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,18,19.2,48,2.2,2000,7.9,0.28,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,19,17.6,57,1.7,2000,8.9,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,20,16.8,62,2.0,2000,9.4,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,21,16.2,65,1.5,2000,9.6,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,22,15.5,69,0.8,1987,9.8,0.0,0.0,0.0,Autumn,No Holiday,No
02/10/2018,0,23,14.8,68,0.1,1994,8.9,0.0,0.0,0.0,Autumn,No Holiday,No
03/10/2018,1040,0,14.5,74,0.4,2000,9.9,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,882,1,13.8,75,0.5,2000,9.4,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,685,2,13.2,77,1.2,1972,9.2,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,497,3,12.6,78,0.6,1907,8.8,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,284,4,12.1,80,1.2,1834,8.7,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,173,5,11.8,82,1.1,1878,8.8,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,278,6,11.4,84,0.3,1742,8.7,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,440,7,11.2,85,0.3,1593,8.7,0.02,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,762,8,11.8,73,1.0,1649,7.1,0.49,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,966,9,14.4,61,0.7,1340,6.9,1.21,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,1113,10,17.3,53,0.7,1406,7.6,1.83,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,1248,11,20.3,46,1.6,1409,8.2,2.29,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,1634,12,21.4,40,1.4,1973,7.2,2.53,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,1849,13,22.5,40,2.6,1854,8.2,2.64,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,1995,14,23.4,35,1.6,1972,7.0,2.51,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,2200,15,24.1,34,2.0,1996,7.2,2.14,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,2112,16,24.0,34,2.7,2000,7.1,1.62,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,2400,17,23.3,36,1.7,1960,7.3,0.95,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,2235,18,21.5,43,1.8,2000,8.3,0.26,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,1792,19,20.0,49,1.5,2000,8.9,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,1744,20,18.6,55,1.5,2000,9.3,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,1594,21,17.6,59,1.6,2000,9.4,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,1393,22,16.9,63,0.2,2000,9.8,0.0,0.0,0.0,Autumn,Holiday,Yes
03/10/2018,1033,23,16.1,63,0.6,2000,9.0,0.0,0.0,0.0,Autumn,Holiday,Yes
04/10/2018,0,0,15.5,65,0.8,2000,8.9,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,1,14.7,69,0.6,2000,9.0,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,2,14.0,73,0.5,1992,9.2,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,3,13.6,75,0.8,1960,9.2,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,4,13.3,75,0.4,1792,8.9,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,5,13.2,73,0.9,1857,8.4,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,6,13.2,73,1.1,1900,8.4,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,7,13.2,75,0.8,1780,8.8,0.01,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,8,13.9,68,0.9,1912,8.0,0.34,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,9,16.7,58,1.8,1821,8.3,1.22,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,10,19.0,49,1.7,1980,8.0,1.73,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,11,21.3,41,1.9,1963,7.5,2.36,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,12,23.2,38,1.7,1990,8.0,2.44,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,13,23.4,39,1.4,2000,8.6,1.72,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,14,24.3,39,1.7,2000,9.4,2.18,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,15,25.3,39,1.6,2000,10.3,1.88,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,16,25.1,41,1.0,2000,10.9,1.22,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,17,24.2,44,1.5,2000,11.1,0.58,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,18,23.1,48,1.3,2000,11.4,0.2,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,19,22.3,50,1.4,2000,11.3,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,20,21.3,53,1.8,2000,11.3,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,21,20.5,57,2.0,2000,11.6,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,22,19.8,60,1.6,2000,11.8,0.0,0.0,0.0,Autumn,No Holiday,No
04/10/2018,0,23,19.4,62,1.7,2000,11.9,0.0,0.0,0.0,Autumn,No Holiday,No
05/10/2018,973,0,19.0,64,1.9,2000,12.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
05/10/2018,735,1,18.6,66,1.7,2000,12.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
05/10/2018,515,2,18.2,64,2.0,2000,11.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
05/10/2018,329,3,18.0,61,1.8,2000,10.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
05/10/2018,221,4,17.7,57,1.3,2000,9.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
05/10/2018,223,5,17.6,57,1.1,2000,8.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
05/10/2018,531,6,17.7,55,1.5,2000,8.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
05/10/2018,282,7,17.7,56,1.3,2000,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
05/10/2018,208,8,16.9,72,1.3,2000,11.8,0.04,0.3,0.0,Autumn,No Holiday,Yes
05/10/2018,47,9,16.3,85,1.8,942,13.7,0.13,1.2,0.0,Autumn,No Holiday,Yes
05/10/2018,33,10,15.8,89,1.8,742,13.9,0.18,1.5,0.0,Autumn,No Holiday,Yes
05/10/2018,29,11,16.1,89,2.4,1112,14.2,0.4,1.5,0.0,Autumn,No Holiday,Yes
05/10/2018,23,12,16.6,90,1.7,518,14.9,0.51,2.0,0.0,Autumn,No Holiday,Yes
05/10/2018,22,13,16.9,95,1.6,325,16.0,0.48,4.0,0.0,Autumn,No Holiday,Yes
05/10/2018,17,14,17.2,95,1.6,553,16.3,0.48,2.5,0.0,Autumn,No Holiday,Yes
05/10/2018,8,15,17.2,96,0.6,213,16.5,0.26,4.0,0.0,Autumn,No Holiday,Yes
05/10/2018,28,16,17.1,97,1.7,382,16.6,0.15,6.0,0.0,Autumn,No Holiday,Yes
05/10/2018,66,17,16.9,97,2.1,728,16.4,0.08,5.5,0.0,Autumn,No Holiday,Yes
05/10/2018,74,18,16.7,96,1.6,1461,16.0,0.03,1.0,0.0,Autumn,No Holiday,Yes
05/10/2018,55,19,16.6,96,2.4,1072,15.9,0.0,1.5,0.0,Autumn,No Holiday,Yes
05/10/2018,44,20,16.5,96,2.7,1047,15.8,0.0,1.0,0.0,Autumn,No Holiday,Yes
05/10/2018,32,21,16.5,96,2.2,963,15.8,0.0,1.5,0.0,Autumn,No Holiday,Yes
05/10/2018,23,22,16.2,92,2.6,1771,14.8,0.0,1.5,0.0,Autumn,No Holiday,Yes
05/10/2018,4,23,16.3,91,1.8,1811,14.8,0.0,0.5,0.0,Autumn,No Holiday,Yes
06/10/2018,0,0,16.4,94,1.8,1744,15.4,0.0,1.0,0.0,Autumn,No Holiday,No
06/10/2018,0,1,16.7,89,2.4,1814,14.8,0.0,1.0,0.0,Autumn,No Holiday,No
06/10/2018,0,2,16.9,88,2.5,2000,14.8,0.0,1.5,0.0,Autumn,No Holiday,No
06/10/2018,0,3,16.8,90,3.3,1601,15.1,0.0,2.0,0.0,Autumn,No Holiday,No
06/10/2018,0,4,16.9,89,2.7,1577,15.0,0.0,2.5,0.0,Autumn,No Holiday,No
06/10/2018,0,5,16.7,93,2.8,360,15.5,0.0,4.5,0.0,Autumn,No Holiday,No
06/10/2018,0,6,16.5,96,2.3,417,15.8,0.0,8.5,0.0,Autumn,No Holiday,No
06/10/2018,5,7,16.5,97,2.3,364,16.0,0.0,9.5,0.0,Autumn,No Holiday,Yes
06/10/2018,6,8,16.6,97,2.0,457,16.1,0.01,9.0,0.0,Autumn,No Holiday,Yes
06/10/2018,5,9,16.7,97,2.9,550,16.2,0.05,6.0,0.0,Autumn,No Holiday,Yes
06/10/2018,2,10,17.0,97,1.5,676,16.5,0.15,6.0,0.0,Autumn,No Holiday,Yes
06/10/2018,20,11,17.5,95,2.0,1214,16.6,0.35,3.5,0.0,Autumn,No Holiday,Yes
06/10/2018,130,12,18.0,92,2.9,1999,16.6,0.45,1.0,0.0,Autumn,No Holiday,Yes
06/10/2018,529,13,17.7,89,5.0,2000,15.8,0.62,0.5,0.0,Autumn,No Holiday,Yes
06/10/2018,941,14,19.3,79,3.6,2000,15.5,1.36,0.0,0.0,Autumn,No Holiday,Yes
06/10/2018,1236,15,21.0,67,4.1,2000,14.6,2.05,0.0,0.0,Autumn,No Holiday,Yes
06/10/2018,1601,16,21.5,62,3.4,2000,13.9,1.26,0.0,0.0,Autumn,No Holiday,Yes
06/10/2018,1870,17,21.1,64,1.2,2000,14.0,0.4,0.0,0.0,Autumn,No Holiday,Yes
06/10/2018,2012,18,20.5,66,1.2,2000,13.9,0.16,0.0,0.0,Autumn,No Holiday,Yes
06/10/2018,1761,19,19.7,72,0.6,2000,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
06/10/2018,1567,20,19.4,67,0.8,2000,13.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
06/10/2018,1731,21,18.5,78,0.1,2000,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
06/10/2018,1459,22,17.7,78,0.3,2000,13.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
06/10/2018,1162,23,16.9,84,0.9,2000,14.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,1049,0,16.3,86,0.3,2000,13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,768,1,16.0,88,1.2,2000,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,538,2,15.7,88,0.4,2000,13.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,372,3,15.5,88,1.7,1998,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,255,4,15.1,90,1.2,850,13.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,146,5,15.1,89,1.1,1615,13.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,189,6,14.8,89,0.2,1490,12.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,345,7,14.3,89,0.6,1165,12.5,0.03,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,589,8,14.6,71,1.0,1896,9.3,0.43,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,753,9,16.2,60,1.9,1899,8.4,1.16,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,932,10,18.1,56,2.6,1720,9.1,1.79,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,1188,11,19.1,56,2.4,1802,10.1,2.15,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,1516,12,19.8,46,2.5,1837,7.8,2.3,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,1714,13,20.1,41,3.0,1963,6.4,2.34,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,1987,14,20.2,42,2.8,1832,6.8,1.87,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,2167,15,20.4,36,2.8,2000,4.8,1.56,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,2270,16,20.7,34,2.0,2000,4.2,1.23,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,2255,17,19.4,32,3.2,2000,2.2,0.63,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,2069,18,17.9,29,2.8,2000,-0.4,0.16,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,1608,19,16.6,36,1.4,2000,1.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,1519,20,15.5,37,1.9,2000,0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,1385,21,14.4,36,1.0,2000,-0.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,1160,22,13.6,38,1.5,2000,-0.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
07/10/2018,840,23,12.9,38,1.5,2000,-1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,711,0,12.3,44,0.8,2000,0.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,390,1,11.7,52,1.1,2000,2.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,265,2,11.1,56,1.4,2000,2.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,192,3,10.8,59,0.5,2000,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,123,4,10.4,61,0.6,2000,3.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,215,5,9.8,63,0.5,2000,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,503,6,9.5,68,0.9,2000,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1206,7,9.2,72,1.0,2000,4.4,0.01,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,2005,8,9.9,66,1.2,2000,3.8,0.35,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1166,9,12.2,51,0.7,1918,2.3,1.02,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,943,10,15.0,44,0.5,1839,2.8,1.48,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1117,11,17.9,39,1.3,1873,3.7,2.06,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1238,12,19.2,31,0.5,1994,1.6,2.4,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1303,13,20.2,28,1.3,2000,1.0,2.25,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1358,14,20.2,24,1.5,2000,-1.0,1.8,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1502,15,20.6,26,1.2,2000,0.4,1.76,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1603,16,20.3,25,1.8,2000,-0.3,1.15,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,2127,17,20.0,28,0.7,2000,0.9,0.79,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,2787,18,18.1,39,1.0,2000,3.9,0.21,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,2150,19,16.4,42,1.8,2000,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1838,20,15.5,45,2.2,2000,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1788,21,15.1,48,2.6,2000,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1636,22,14.4,49,1.1,2000,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
08/10/2018,1196,23,13.5,55,0.5,2000,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
09/10/2018,0,0,12.6,54,0.2,2000,3.5,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,1,12.0,58,0.7,2000,3.9,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,2,11.4,65,1.1,2000,5.0,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,3,11.0,66,0.9,2000,4.8,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,4,11.0,63,0.8,2000,4.2,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,5,10.8,64,0.8,2000,4.2,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,6,10.8,69,0.8,2000,5.3,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,7,10.9,70,0.7,2000,5.6,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,8,11.4,66,0.8,1991,5.2,0.18,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,9,12.8,57,1.2,1838,4.4,0.55,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,10,14.8,51,1.0,1998,4.7,1.07,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,11,16.4,45,0.7,2000,4.4,1.22,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,12,18.3,40,0.6,1995,4.4,1.82,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,13,19.2,39,1.0,2000,4.8,1.66,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,14,18.8,39,1.6,2000,4.5,0.67,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,15,18.3,40,1.2,2000,4.4,0.33,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,16,19.0,39,1.4,2000,4.7,0.89,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,17,18.4,39,2.1,2000,4.1,0.45,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,18,17.7,43,1.5,2000,4.9,0.05,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,19,17.3,47,2.2,2000,5.8,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,20,17.0,49,1.4,2000,6.1,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,21,16.8,52,1.6,2000,6.8,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,22,16.7,55,1.9,2000,7.6,0.0,0.0,0.0,Autumn,Holiday,No
09/10/2018,0,23,16.6,53,1.1,2000,6.9,0.0,0.0,0.0,Autumn,Holiday,No
10/10/2018,643,0,16.6,53,0.9,2000,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
10/10/2018,144,1,16.6,57,1.5,2000,8.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
10/10/2018,55,2,14.4,91,0.4,402,12.9,0.0,4.5,0.0,Autumn,No Holiday,Yes
